tf_date,tf_time,tf_open,tf_high,tf_close,tf_low,tf_volume,predict
2021-07-02,12:59:00,1500.2,1500.2,1496.6,1496.2,107,0
2021-07-02,13:45:00,1497.4,1498.2,1495.8,1494.2,150,0
2021-07-05,08:59:00,1499.4,1500.4,1500,1498.2,26,0
2021-07-05,09:59:00,1500,1514.8,1507.4,1499.8,416,0
2021-07-05,10:55:00,1507.4,1514.2,1512.2,1506.6,231,0
2021-07-05,11:59:00,1511.8,1512.6,1510.6,1510,39,0
2021-07-05,12:58:00,1511,1513,1511.8,1510,114,0
2021-07-05,13:45:00,1511.8,1512.8,1509.6,1509.2,165,0
2021-07-06,08:56:00,1511.4,1513.2,1513,1510,22,1
2021-07-06,09:58:00,1513,1522,1520.6,1510.6,547,0
2021-07-06,10:59:00,1519,1522.6,1521.8,1518.4,148,0
2021-07-06,11:59:00,1522.4,1523,1520.2,1518.6,89,0
2021-07-06,12:59:00,1520.4,1520.8,1519.6,1518.6,54,0
2021-07-06,13:45:00,1519.8,1520,1519.2,1517,73,0
2021-07-07,08:59:00,1514.2,1514.2,1505.8,1500.8,159,1
2021-07-07,09:58:00,1505.8,1516.8,1516.2,1505.8,251,0
2021-07-07,10:59:00,1516.8,1516.8,1516.8,1512,104,0
2021-07-07,11:59:00,1516.8,1518,1518,1514.6,74,0
2021-07-07,12:59:00,1518,1520.6,1516.2,1513.2,215,0
2021-07-07,13:45:00,1516.2,1522.6,1521.8,1515.4,122,0
2021-07-08,08:59:00,1521.4,1530.8,1524.8,1521.4,78,0
2021-07-08,09:59:00,1524.6,1538.4,1524.6,1524,569,0
2021-07-08,10:59:00,1524.2,1528.8,1526.8,1520.8,273,0
2021-07-08,11:58:00,1526.8,1527.6,1527.6,1525.2,78,0
2021-07-08,12:57:00,1528,1529.4,1525.2,1524.4,153,0
2021-07-08,13:45:00,1525.2,1527.8,1525.6,1524.6,110,0
2021-07-09,08:59:00,1515,1516.2,1515,1509.4,127,0
2021-07-09,09:58:00,1515,1518.6,1513,1508.2,514,0
2021-07-09,10:58:00,1511.4,1519.4,1516.4,1507.4,279,0
2021-07-09,11:56:00,1516.4,1518,1514,1512.8,130,0
2021-07-09,12:59:00,1515.4,1515.4,1513.8,1511.4,102,0
2021-07-09,13:45:00,1513.8,1518.2,1517.6,1513.2,196,1
2021-07-12,08:59:00,1531.2,1542,1541,1528.8,127,1
2021-07-12,09:59:00,1540.6,1559.8,1555.2,1533.2,952,0
2021-07-12,10:58:00,1555,1555.2,1547.4,1546,275,0
2021-07-12,11:58:00,1547.4,1547.6,1539.2,1538.6,261,0
2021-07-12,12:59:00,1539.6,1542,1535.8,1535.8,236,0
2021-07-12,13:45:00,1536.6,1539.8,1535,1532.6,201,1
2021-07-13,08:59:00,1540.4,1546.4,1544.6,1538.6,76,0
2021-07-13,09:59:00,1544,1548,1544.8,1540,293,0
2021-07-13,10:59:00,1545,1547.4,1544.6,1543,271,0
