mini_dow_date,mini_dow_time,mini_dow_open,mini_dow_high,mini_dow_close,mini_dow_low,mini_dow_volume,predict
2019-11-05,00:00:00,27430.0,27445.0,27445.0,27427.0,361.0,0
2019-11-05,00:15:00,27445.0,27442.0,27445.0,27440.0,166.0,0
2019-11-05,00:30:00,27441.0,27436.0,27442.0,27433.0,231.0,0
2019-11-05,00:45:00,27435.0,27436.0,27437.0,27432.0,159.0,0
2019-11-05,01:00:00,27435.0,27430.0,27436.0,27413.0,601.0,0
2019-11-05,01:15:00,27430.0,27433.0,27434.0,27425.0,329.0,0
2019-11-05,01:30:00,27433.0,27446.0,27449.0,27432.0,329.0,0
2019-11-05,01:45:00,27447.0,27441.0,27454.0,27436.0,766.0,0
2019-11-05,02:00:00,27441.0,27435.0,27441.0,27426.0,990.0,0
2019-11-05,02:15:00,27436.0,27427.0,27436.0,27422.0,513.0,0
2019-11-05,02:30:00,27428.0,27443.0,27447.0,27426.0,750.0,0
2019-11-05,02:45:00,27442.0,27444.0,27446.0,27431.0,549.0,0
2019-11-05,03:00:00,27445.0,27441.0,27452.0,27439.0,786.0,0
2019-11-05,03:15:00,27441.0,27454.0,27458.0,27441.0,556.0,0
2019-11-05,03:30:00,27453.0,27455.0,27465.0,27451.0,655.0,0
2019-11-05,03:45:00,27454.0,27453.0,27457.0,27448.0,502.0,0
2019-11-05,04:00:00,27454.0,27464.0,27467.0,27452.0,466.0,0
2019-11-05,04:15:00,27465.0,27465.0,27470.0,27462.0,514.0,0
2019-11-05,04:30:00,27464.0,27455.0,27465.0,27452.0,723.0,0
2019-11-05,04:45:00,27455.0,27465.0,27466.0,27454.0,627.0,0
2019-11-05,05:00:00,27463.0,27450.0,27466.0,27420.0,1890.0,0
2019-11-05,05:15:00,27450.0,27449.0,27454.0,27445.0,419.0,0
2019-11-05,05:30:00,27448.0,27442.0,27448.0,27433.0,595.0,0
2019-11-05,05:45:00,27443.0,27446.0,27448.0,27434.0,661.0,0
2019-11-05,06:00:00,27446.0,27456.0,27459.0,27441.0,666.0,0
2019-11-05,06:15:00,27457.0,27452.0,27459.0,27447.0,478.0,0
2019-11-05,06:30:00,27452.0,27455.0,27458.0,27444.0,846.0,0
